Options:
Model:                           MultiState
Tree File Name:                  data/ultimate_M_done.bttrees
Data File Name:                  data/ultimate_M_done.btdata
Log File Name:                   output/ultimate_M_done-pisemp-3.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            3000850356
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   output/ultimate_M_done-pisemp-3.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     20
Base frequency (PI's):           Empirical: (0.044444,0.200000,0.333333,0.222222,0.200000)
Character Symbols:               A,B,C,D,E
Using a covarion model:          False
Normalise Q Matrix:              True
Restrictions:
    qAB                          RJ MCMC
    qAC                          RJ MCMC
    qAD                          RJ MCMC
    qAE                          RJ MCMC
    qBA                          RJ MCMC
    qBC                          RJ MCMC
    qBD                          RJ MCMC
    qBE                          RJ MCMC
    qCA                          RJ MCMC
    qCB                          RJ MCMC
    qCD                          RJ MCMC
    qCE                          RJ MCMC
    qDA                          RJ MCMC
    qDB                          RJ MCMC
    qDC                          RJ MCMC
    qDE                          RJ MCMC
    qEA                          RJ MCMC
    qEB                          RJ MCMC
    qEC                          RJ MCMC
    qED                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        GlobalRate - uniform 0.00 100.00 
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       45
     Sites:                      1
     States:                     5
Iteration	Lh	Tree No	Global Rate	No Off Parmeters	No Off Zero	Model string	qAB	qAC	qAD	qAE	qBA	qBC	qBD	qBE	qCA	qCB	qCD	qCE	qDA	qDB	qDC	qDE	qEA	qEB	qEC	qED	Root P(A)	Root P(B)	Root P(C)	Root P(D)	Root P(E)	
65000	-52.722342	195	0.000194	1	11	'Z Z Z Z 0 0 Z 0 Z 0 Z 0 Z 0 0 0 Z Z 0 Z 	0.000000	0.000000	0.000000	0.000000	2.089783	2.089783	0.000000	2.089783	0.000000	2.089783	0.000000	2.089783	0.000000	2.089783	2.089783	2.089783	0.000000	0.000000	2.089783	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
66000	-51.849746	94	0.000194	1	8	'0 Z Z Z Z 0 Z 0 0 0 0 0 Z Z 0 Z 0 0 0 0 	1.748705	0.000000	0.000000	0.000000	0.000000	1.748705	0.000000	1.748705	1.748705	1.748705	1.748705	1.748705	0.000000	0.000000	1.748705	0.000000	1.748705	1.748705	1.748705	1.748705	0.000190	0.127016	0.498726	0.030762	0.343306	
67000	-49.495359	268	0.000194	1	7	'Z 0 Z 0 0 0 0 0 0 0 Z Z Z 0 0 Z 0 0 0 Z 	0.000000	2.002967	0.000000	2.002967	2.002967	2.002967	2.002967	2.002967	2.002967	2.002967	0.000000	0.000000	0.000000	2.002967	2.002967	0.000000	2.002967	2.002967	2.002967	0.000000	0.003703	0.558035	0.038780	0.264308	0.135173	
68000	-49.209058	564	0.000194	1	10	'0 Z Z Z 0 0 Z 0 0 0 0 Z Z 0 0 Z Z Z 0 Z 	2.149682	0.000000	0.000000	0.000000	2.149682	2.149682	0.000000	2.149682	2.149682	2.149682	2.149682	0.000000	0.000000	2.149682	2.149682	0.000000	0.000000	0.000000	2.149682	0.000000	0.003592	0.253218	0.302978	0.265743	0.174468	
69000	-49.144990	602	0.000194	1	10	'0 Z 0 Z Z 0 0 0 0 0 Z Z 0 Z 0 Z Z Z 0 Z 	2.487715	0.000000	2.487715	0.000000	0.000000	2.487715	2.487715	2.487715	2.487715	2.487715	0.000000	0.000000	2.487715	0.000000	2.487715	0.000000	0.000000	0.000000	2.487715	0.000000	0.162555	0.504988	0.230711	0.085911	0.015835	
70000	-47.894904	157	0.000194	1	8	'0 Z Z Z 0 0 0 0 0 0 Z Z 0 0 0 Z 0 Z 0 Z 	2.201087	0.000000	0.000000	0.000000	2.201087	2.201087	2.201087	2.201087	2.201087	2.201087	0.000000	0.000000	2.201087	2.201087	2.201087	0.000000	2.201087	0.000000	2.201087	0.000000	0.033246	0.410475	0.087171	0.459064	0.010043	
71000	-50.070710	809	0.000194	1	5	'0 0 0 0 0 Z 0 Z 0 0 0 0 0 Z 0 0 0 Z 0 Z 	1.915799	1.915799	1.915799	1.915799	1.915799	0.000000	1.915799	0.000000	1.915799	1.915799	1.915799	1.915799	1.915799	0.000000	1.915799	1.915799	1.915799	0.000000	1.915799	0.000000	0.057790	0.037437	0.451391	0.305031	0.148351	
72000	-53.052841	429	0.000194	1	5	'0 0 0 0 Z 0 Z 0 0 0 0 0 0 Z 0 0 Z 0 0 Z 	1.649023	1.649023	1.649023	1.649023	0.000000	1.649023	0.000000	1.649023	1.649023	1.649023	1.649023	1.649023	1.649023	0.000000	1.649023	1.649023	0.000000	1.649023	1.649023	0.000000	0.078401	0.018317	0.429240	0.450915	0.023126	
73000	-50.061751	484	0.000194	1	4	'0 0 0 Z 0 0 0 0 0 0 0 0 Z 0 0 Z Z 0 0 0 	1.458934	1.458934	1.458934	0.000000	1.458934	1.458934	1.458934	1.458934	1.458934	1.458934	1.458934	1.458934	0.000000	1.458934	1.458934	0.000000	0.000000	1.458934	1.458934	1.458934	0.064854	0.188741	0.432219	0.102862	0.211324	
74000	-50.493268	820	0.000194	1	9	'0 Z Z 0 Z 0 0 Z 0 0 Z 0 Z Z 0 Z 0 0 0 Z 	2.142857	0.000000	0.000000	2.142857	0.000000	2.142857	2.142857	0.000000	2.142857	2.142857	0.000000	2.142857	0.000000	0.000000	2.142857	0.000000	2.142857	2.142857	2.142857	0.000000	0.025668	0.218522	0.325312	0.180202	0.250296	
75000	-50.195455	963	0.000194	1	10	'Z Z Z 0 Z 0 Z 0 0 0 0 Z Z 0 0 0 Z Z 0 Z 	0.000000	0.000000	0.000000	1.997041	0.000000	1.997041	0.000000	1.997041	1.997041	1.997041	1.997041	0.000000	0.000000	1.997041	1.997041	1.997041	0.000000	0.000000	1.997041	0.000000	0.000965	0.051895	0.356461	0.545237	0.045442	
76000	-53.641526	644	0.000194	1	9	'0 Z Z Z 0 0 0 0 Z 0 Z Z Z 0 0 0 Z Z 0 0 	1.962209	0.000000	0.000000	0.000000	1.962209	1.962209	1.962209	1.962209	0.000000	1.962209	0.000000	0.000000	0.000000	1.962209	1.962209	1.962209	0.000000	0.000000	1.962209	1.962209	0.010564	0.557108	0.021396	0.343320	0.067611	
77000	-51.021325	476	0.000194	1	7	'0 Z Z 0 Z 0 0 Z 0 0 Z 0 Z 0 0 Z 0 0 0 0 	1.800000	0.000000	0.000000	1.800000	0.000000	1.800000	1.800000	0.000000	1.800000	1.800000	0.000000	1.800000	0.000000	1.800000	1.800000	0.000000	1.800000	1.800000	1.800000	1.800000	0.066329	0.050689	0.218906	0.150518	0.513558	
78000	-50.378200	92	0.000194	1	5	'Z Z Z 0 Z Z 0 0 0 0 0 0 0 0 0 0 0 0 0 0 	0.000000	0.000000	0.000000	1.542270	0.000000	0.000000	1.542270	1.542270	1.542270	1.542270	1.542270	1.542270	1.542270	1.542270	1.542270	1.542270	1.542270	1.542270	1.542270	1.542270	0.001464	0.015277	0.438503	0.321792	0.222964	
79000	-50.890352	413	0.000194	1	11	'Z 0 Z Z Z Z Z 0 0 0 Z 0 Z Z 0 Z 0 Z 0 0 	0.000000	2.518657	0.000000	0.000000	0.000000	0.000000	0.000000	2.518657	2.518657	2.518657	0.000000	2.518657	0.000000	0.000000	2.518657	0.000000	2.518657	0.000000	2.518657	2.518657	0.007981	0.015901	0.127259	0.400486	0.448373	
80000	-49.931448	76	0.000194	1	6	'0 Z Z 0 0 0 0 Z 0 0 0 0 Z 0 0 Z 0 Z 0 0 	1.670792	0.000000	0.000000	1.670792	1.670792	1.670792	1.670792	0.000000	1.670792	1.670792	1.670792	1.670792	0.000000	1.670792	1.670792	0.000000	1.670792	0.000000	1.670792	1.670792	0.007012	0.078305	0.539767	0.077094	0.297823	
81000	-49.878786	146	0.000194	1	6	'Z 0 Z Z 0 0 0 0 0 0 0 Z Z 0 0 0 Z 0 0 0 	0.000000	1.551724	0.000000	0.000000	1.551724	1.551724	1.551724	1.551724	1.551724	1.551724	1.551724	0.000000	0.000000	1.551724	1.551724	1.551724	0.000000	1.551724	1.551724	1.551724	0.000908	0.233847	0.129818	0.314486	0.320941	
82000	-48.795373	986	0.000194	1	6	'Z Z 0 Z 0 0 0 0 0 0 0 0 Z 0 0 0 0 Z 0 Z 	0.000000	0.000000	1.585748	0.000000	1.585748	1.585748	1.585748	1.585748	1.585748	1.585748	1.585748	1.585748	0.000000	1.585748	1.585748	1.585748	1.585748	0.000000	1.585748	0.000000	0.012435	0.248107	0.436759	0.270820	0.031879	
83000	-49.938201	423	0.000194	1	8	'Z 0 Z Z 0 0 0 0 0 0 0 Z Z Z 0 0 0 Z 0 Z 	0.000000	1.906780	0.000000	0.000000	1.906780	1.906780	1.906780	1.906780	1.906780	1.906780	1.906780	0.000000	0.000000	0.000000	1.906780	1.906780	1.906780	0.000000	1.906780	0.000000	0.005237	0.423361	0.343584	0.142090	0.085729	
84000	-50.298715	247	0.000194	1	10	'Z 0 0 Z Z 0 0 0 0 0 Z Z 0 Z 0 Z Z Z 0 Z 	0.000000	2.451574	2.451574	0.000000	0.000000	2.451574	2.451574	2.451574	2.451574	2.451574	0.000000	0.000000	2.451574	0.000000	2.451574	0.000000	0.000000	0.000000	2.451574	0.000000	0.014000	0.819299	0.124314	0.038008	0.004379	
85000	-50.040735	62	0.000194	1	8	'Z 0 0 Z 0 0 0 0 0 0 Z Z 0 Z 0 0 Z Z 0 Z 	0.000000	2.168094	2.168094	0.000000	2.168094	2.168094	2.168094	2.168094	2.168094	2.168094	0.000000	0.000000	2.168094	0.000000	2.168094	2.168094	0.000000	0.000000	2.168094	0.000000	0.020666	0.635782	0.049103	0.288674	0.005775	
86000	-49.325140	856	0.000194	1	9	'Z Z Z 0 0 0 Z Z 0 0 Z 0 0 Z 0 Z 0 Z 0 0 	0.000000	0.000000	0.000000	2.290724	2.290724	2.290724	0.000000	0.000000	2.290724	2.290724	0.000000	2.290724	2.290724	0.000000	2.290724	0.000000	2.290724	0.000000	2.290724	2.290724	0.009144	0.002468	0.064328	0.515075	0.408985	
87000	-50.870088	351	0.000194	1	6	'0 Z 0 Z 0 0 0 0 0 0 Z Z 0 Z 0 0 0 0 0 Z 	1.983350	0.000000	1.983350	0.000000	1.983350	1.983350	1.983350	1.983350	1.983350	1.983350	0.000000	0.000000	1.983350	0.000000	1.983350	1.983350	1.983350	1.983350	1.983350	0.000000	0.060965	0.337412	0.020409	0.458067	0.123147	
88000	-48.105012	157	0.000194	1	7	'0 Z Z Z Z 0 0 Z 0 0 0 0 0 0 0 0 0 Z 0 Z 	1.693144	0.000000	0.000000	0.000000	0.000000	1.693144	1.693144	0.000000	1.693144	1.693144	1.693144	1.693144	1.693144	1.693144	1.693144	1.693144	1.693144	0.000000	1.693144	0.000000	0.011651	0.106101	0.457788	0.366675	0.057785	
89000	-50.456605	314	0.000194	1	11	'0 Z Z Z Z 0 Z Z 0 0 0 0 Z 0 0 Z Z Z 0 Z 	2.070552	0.000000	0.000000	0.000000	0.000000	2.070552	0.000000	0.000000	2.070552	2.070552	2.070552	2.070552	0.000000	2.070552	2.070552	0.000000	0.000000	0.000000	2.070552	0.000000	0.000244	0.027701	0.667479	0.237387	0.067189	
90000	-49.492325	513	0.000194	1	9	'0 Z Z 0 Z 0 0 Z 0 0 Z 0 Z Z 0 0 Z Z 0 0 	1.973684	0.000000	0.000000	1.973684	0.000000	1.973684	1.973684	0.000000	1.973684	1.973684	0.000000	1.973684	0.000000	0.000000	1.973684	1.973684	0.000000	0.000000	1.973684	1.973684	0.057325	0.212792	0.359699	0.222794	0.147390	
91000	-51.850174	981	0.000194	1	9	'0 Z 0 Z 0 0 Z Z 0 0 Z 0 0 Z 0 0 Z Z 0 Z 	2.285553	0.000000	2.285553	0.000000	2.285553	2.285553	0.000000	0.000000	2.285553	2.285553	0.000000	2.285553	2.285553	0.000000	2.285553	2.285553	0.000000	0.000000	2.285553	0.000000	0.118980	0.001156	0.002772	0.877034	0.000058	
92000	-48.468596	550	0.000194	1	10	'0 Z Z Z Z 0 0 Z 0 0 0 0 0 Z 0 Z Z Z 0 Z 	2.029058	0.000000	0.000000	0.000000	0.000000	2.029058	2.029058	0.000000	2.029058	2.029058	2.029058	2.029058	2.029058	0.000000	2.029058	0.000000	0.000000	0.000000	2.029058	0.000000	0.004154	0.136309	0.661188	0.149744	0.048606	
93000	-50.686301	822	0.000194	1	10	'Z Z Z Z 0 0 0 Z 0 0 0 0 Z Z 0 0 Z Z 0 Z 	0.000000	0.000000	0.000000	0.000000	1.896067	1.896067	1.896067	0.000000	1.896067	1.896067	1.896067	1.896067	0.000000	0.000000	1.896067	1.896067	0.000000	0.000000	1.896067	0.000000	0.000000	0.304833	0.455166	0.163985	0.076016	
94000	-50.825471	435	0.000372	1	7	'Z 0 Z 0 0 Z 0 0 0 0 0 0 Z Z 0 0 Z Z 0 0 	0.000000	1.757812	0.000000	1.757812	1.757812	0.000000	1.757812	1.757812	1.757812	1.757812	1.757812	1.757812	0.000000	0.000000	1.757812	1.757812	0.000000	0.000000	1.757812	1.757812	0.048070	0.212670	0.441881	0.150769	0.146609	
95000	-49.512902	353	0.000372	1	10	'Z Z Z Z Z 0 0 0 0 0 Z 0 Z Z 0 Z 0 0 0 Z 	0.000000	0.000000	0.000000	0.000000	0.000000	2.045455	2.045455	2.045455	2.045455	2.045455	0.000000	2.045455	0.000000	0.000000	2.045455	0.000000	2.045455	2.045455	2.045455	0.000000	0.000000	0.338522	0.304037	0.168817	0.188624	
96000	-48.871027	361	0.000372	1	10	'Z Z Z 0 0 0 0 Z 0 0 Z 0 Z Z 0 Z Z Z 0 0 	0.000000	0.000000	0.000000	2.163462	2.163462	2.163462	2.163462	0.000000	2.163462	2.163462	0.000000	2.163462	0.000000	0.000000	2.163462	0.000000	0.000000	0.000000	2.163462	2.163462	0.036225	0.225791	0.376337	0.179117	0.182530	
97000	-50.968474	578	0.000372	1	7	'0 0 0 0 Z 0 Z 0 Z 0 0 0 0 Z 0 Z 0 Z 0 Z 	1.937799	1.937799	1.937799	1.937799	0.000000	1.937799	0.000000	1.937799	0.000000	1.937799	1.937799	1.937799	1.937799	0.000000	1.937799	0.000000	1.937799	0.000000	1.937799	0.000000	0.057888	0.187598	0.377752	0.233969	0.142793	
98000	-50.800517	294	0.000372	1	6	'Z 0 Z 0 0 0 0 Z 0 0 0 Z 0 0 0 0 0 Z Z 0 	0.000000	1.903195	0.000000	1.903195	1.903195	1.903195	1.903195	0.000000	1.903195	1.903195	1.903195	0.000000	1.903195	1.903195	1.903195	1.903195	1.903195	0.000000	0.000000	1.903195	0.044837	0.202188	0.327587	0.268983	0.156404	
99000	-47.756102	848	0.000372	1	7	'0 Z Z 0 0 0 0 0 0 0 0 Z Z 0 0 Z 0 Z 0 Z 	1.896067	0.000000	0.000000	1.896067	1.896067	1.896067	1.896067	1.896067	1.896067	1.896067	1.896067	0.000000	0.000000	1.896067	1.896067	0.000000	1.896067	0.000000	1.896067	0.000000	0.041335	0.234430	0.301619	0.193167	0.229449	
100000	-50.616416	802	0.000423	1	6	'0 0 Z 0 0 0 0 0 0 0 0 Z 0 Z 0 Z 0 0 Z Z 	2.079055	2.079055	0.000000	2.079055	2.079055	2.079055	2.079055	2.079055	2.079055	2.079055	2.079055	0.000000	2.079055	0.000000	2.079055	0.000000	2.079055	2.079055	0.000000	0.000000	0.063283	0.251044	0.335035	0.146662	0.203977	
101000	-51.471113	513	0.000423	1	6	'0 0 0 0 Z 0 0 0 0 0 0 Z Z 0 0 0 0 Z Z Z 	1.919431	1.919431	1.919431	1.919431	0.000000	1.919431	1.919431	1.919431	1.919431	1.919431	1.919431	0.000000	0.000000	1.919431	1.919431	1.919431	1.919431	0.000000	0.000000	0.000000	0.041417	0.191241	0.557954	0.208239	0.001148	
102000	-48.514064	643	0.000423	1	10	'0 Z Z Z 0 0 0 0 0 0 0 Z Z Z 0 Z Z Z 0 Z 	2.149682	0.000000	0.000000	0.000000	2.149682	2.149682	2.149682	2.149682	2.149682	2.149682	2.149682	0.000000	0.000000	0.000000	2.149682	0.000000	0.000000	0.000000	2.149682	0.000000	0.023373	0.259896	0.237354	0.067562	0.411815	
103000	-50.494429	866	0.000423	1	4	'0 0 0 0 Z 0 0 0 0 0 0 Z 0 Z 0 0 Z 0 0 0 	1.590731	1.590731	1.590731	1.590731	0.000000	1.590731	1.590731	1.590731	1.590731	1.590731	1.590731	0.000000	1.590731	0.000000	1.590731	1.590731	0.000000	1.590731	1.590731	1.590731	0.048124	0.222015	0.302845	0.205114	0.221901	
104000	-49.667031	248	0.000423	1	5	'0 0 0 0 Z 0 0 0 0 0 0 Z 0 0 0 Z 0 Z 0 Z 	1.808036	1.808036	1.808036	1.808036	0.000000	1.808036	1.808036	1.808036	1.808036	1.808036	1.808036	0.000000	1.808036	1.808036	1.808036	0.000000	1.808036	0.000000	1.808036	0.000000	0.048612	0.225240	0.295370	0.198726	0.232052	
105000	-50.941313	706	0.000423	1	7	'Z 0 0 Z Z Z 0 0 0 0 0 0 0 0 0 Z Z 0 0 Z 	0.000000	1.765475	1.765475	0.000000	0.000000	0.000000	1.765475	1.765475	1.765475	1.765475	1.765475	1.765475	1.765475	1.765475	1.765475	0.000000	0.000000	1.765475	1.765475	0.000000	0.058944	0.164753	0.349522	0.234753	0.192027	
106000	-49.574660	184	0.000423	1	8	'Z 0 0 0 0 0 0 0 Z 0 0 Z 0 Z 0 Z Z Z 0 Z 	0.000000	2.062118	2.062118	2.062118	2.062118	2.062118	2.062118	2.062118	0.000000	2.062118	2.062118	0.000000	2.062118	0.000000	2.062118	0.000000	0.000000	0.000000	2.062118	0.000000	0.056479	0.342118	0.262217	0.080177	0.259009	
107000	-49.887787	937	0.000423	1	8	'Z 0 0 0 0 0 0 0 0 0 Z Z 0 Z 0 Z Z Z 0 Z 	0.000000	2.349188	2.349188	2.349188	2.349188	2.349188	2.349188	2.349188	2.349188	2.349188	0.000000	0.000000	2.349188	0.000000	2.349188	0.000000	0.000000	0.000000	2.349188	0.000000	0.046166	0.216067	0.335471	0.213370	0.188926	
108000	-50.767383	358	0.000423	1	5	'Z 0 Z 0 0 0 Z 0 0 0 0 Z 0 0 0 0 Z 0 0 0 	0.000000	1.616121	0.000000	1.616121	1.616121	1.616121	0.000000	1.616121	1.616121	1.616121	1.616121	0.000000	1.616121	1.616121	1.616121	1.616121	0.000000	1.616121	1.616121	1.616121	0.042422	0.190454	0.305102	0.241018	0.221003	
109000	-51.414292	145	0.000423	1	6	'0 Z 0 Z 0 0 Z 0 0 0 0 0 Z 0 0 0 Z 0 0 Z 	1.597003	0.000000	1.597003	0.000000	1.597003	1.597003	0.000000	1.597003	1.597003	1.597003	1.597003	1.597003	0.000000	1.597003	1.597003	1.597003	0.000000	1.597003	1.597003	0.000000	0.057993	0.183943	0.351574	0.237752	0.168739	
110000	-52.052543	857	0.000423	1	8	'0 0 Z Z Z Z 0 0 0 0 Z Z Z 0 0 0 0 0 0 Z 	2.136076	2.136076	0.000000	0.000000	0.000000	0.000000	2.136076	2.136076	2.136076	2.136076	0.000000	0.000000	0.000000	2.136076	2.136076	2.136076	2.136076	2.136076	2.136076	0.000000	0.038849	0.284655	0.247382	0.240622	0.188492	
111000	-50.128648	349	0.000486	1	9	'0 Z Z Z Z 0 0 0 Z 0 0 Z 0 0 0 Z 0 Z 0 Z 	1.981409	0.000000	0.000000	0.000000	0.000000	1.981409	1.981409	1.981409	0.000000	1.981409	1.981409	0.000000	1.981409	1.981409	1.981409	0.000000	1.981409	0.000000	1.981409	0.000000	0.040105	0.216716	0.276350	0.212963	0.253865	
112000	-54.816450	563	0.000550	1	9	'Z Z Z Z Z Z 0 0 0 Z 0 0 0 0 0 0 0 Z 0 Z 	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.047523	2.047523	2.047523	0.000000	2.047523	2.047523	2.047523	2.047523	2.047523	2.047523	2.047523	0.000000	2.047523	0.000000	0.000000	0.319108	0.299355	0.254410	0.127127	
113000	-54.224648	68	0.000550	1	7	'0 0 0 Z 0 0 0 Z Z 0 Z 0 Z Z 0 Z 0 0 0 0 	1.919431	1.919431	1.919431	0.000000	1.919431	1.919431	1.919431	0.000000	0.000000	1.919431	0.000000	1.919431	0.000000	0.000000	1.919431	0.000000	1.919431	1.919431	1.919431	1.919431	0.045039	0.200934	0.351380	0.201210	0.201436	
114000	-49.878571	184	0.000550	1	9	'0 Z Z Z Z 0 0 0 0 0 Z 0 0 Z 0 Z Z Z 0 0 	1.987242	0.000000	0.000000	0.000000	0.000000	1.987242	1.987242	1.987242	1.987242	1.987242	0.000000	1.987242	1.987242	0.000000	1.987242	0.000000	0.000000	0.000000	1.987242	1.987242	0.016588	0.228811	0.356629	0.206954	0.191019	
115000	-50.954154	399	0.000550	1	10	'0 Z Z Z 0 0 0 Z 0 0 Z 0 Z Z 0 Z Z Z 0 0 	2.163462	0.000000	0.000000	0.000000	2.163462	2.163462	2.163462	0.000000	2.163462	2.163462	0.000000	2.163462	0.000000	0.000000	2.163462	0.000000	0.000000	0.000000	2.163462	2.163462	0.018067	0.206413	0.347016	0.220493	0.208011	
116000	-50.054891	633	0.000550	1	9	'Z 0 0 Z Z 0 0 0 0 0 Z 0 Z Z 0 Z Z 0 0 Z 	0.000000	1.981409	1.981409	0.000000	0.000000	1.981409	1.981409	1.981409	1.981409	1.981409	0.000000	1.981409	0.000000	0.000000	1.981409	0.000000	0.000000	1.981409	1.981409	0.000000	0.050122	0.213084	0.318172	0.233852	0.184770	
117000	-49.954427	339	0.000578	1	9	'0 Z Z 0 0 0 0 0 0 0 0 Z Z Z 0 Z Z Z 0 Z 	2.109375	0.000000	0.000000	2.109375	2.109375	2.109375	2.109375	2.109375	2.109375	2.109375	2.109375	0.000000	0.000000	0.000000	2.109375	0.000000	0.000000	0.000000	2.109375	0.000000	0.074514	0.218508	0.308913	0.135083	0.262982	
118000	-52.701865	565	0.000578	1	9	'Z Z 0 Z 0 0 Z 0 Z 0 0 Z 0 Z 0 0 0 Z 0 Z 	0.000000	0.000000	2.127101	0.000000	2.127101	2.127101	0.000000	2.127101	0.000000	2.127101	2.127101	0.000000	2.127101	0.000000	2.127101	2.127101	2.127101	0.000000	2.127101	0.000000	0.037596	0.205693	0.334647	0.221635	0.200429	
119000	-51.135837	948	0.000578	1	12	'Z Z Z 0 Z 0 0 Z 0 0 Z Z Z Z 0 Z 0 Z 0 Z 	0.000000	0.000000	0.000000	2.848101	0.000000	2.848101	2.848101	0.000000	2.848101	2.848101	0.000000	0.000000	0.000000	0.000000	2.848101	0.000000	2.848101	0.000000	2.848101	0.000000	0.052836	0.161796	0.326005	0.177273	0.282091	
120000	-51.707164	257	0.000578	1	7	'0 0 Z Z 0 Z 0 0 0 0 Z 0 Z 0 0 Z 0 0 0 Z 	2.002967	2.002967	0.000000	0.000000	2.002967	0.000000	2.002967	2.002967	2.002967	2.002967	0.000000	2.002967	0.000000	2.002967	2.002967	0.000000	2.002967	2.002967	2.002967	0.000000	0.039913	0.221730	0.309639	0.242028	0.186689	
121000	-52.887484	742	0.000578	1	6	'0 Z 0 0 0 Z 0 0 0 0 0 0 Z Z 0 0 Z 0 0 Z 	1.759340	0.000000	1.759340	1.759340	1.759340	0.000000	1.759340	1.759340	1.759340	1.759340	1.759340	1.759340	0.000000	0.000000	1.759340	1.759340	0.000000	1.759340	1.759340	0.000000	0.046058	0.199763	0.337372	0.216709	0.200098	
122000	-49.960091	353	0.000578	1	6	'0 0 Z 0 0 0 0 Z 0 0 0 0 Z 0 0 Z 0 Z 0 Z 	1.757812	1.757812	0.000000	1.757812	1.757812	1.757812	1.757812	0.000000	1.757812	1.757812	1.757812	1.757812	0.000000	1.757812	1.757812	0.000000	1.757812	0.000000	1.757812	0.000000	0.048440	0.215898	0.348728	0.213570	0.173363	
123000	-50.608307	908	0.000578	1	8	'Z 0 Z 0 0 0 0 0 0 0 Z 0 Z Z 0 Z Z Z 0 0 	0.000000	1.934097	0.000000	1.934097	1.934097	1.934097	1.934097	1.934097	1.934097	1.934097	0.000000	1.934097	0.000000	0.000000	1.934097	0.000000	0.000000	0.000000	1.934097	1.934097	0.041274	0.218248	0.359655	0.196023	0.184801	
124000	-49.738611	6	0.000578	1	9	'0 0 Z Z 0 0 0 Z 0 0 Z 0 Z Z 0 Z Z Z 0 0 	2.096273	2.096273	0.000000	0.000000	2.096273	2.096273	2.096273	0.000000	2.096273	2.096273	0.000000	2.096273	0.000000	0.000000	2.096273	0.000000	0.000000	0.000000	2.096273	2.096273	0.047859	0.206427	0.349709	0.202431	0.193575	
125000	-51.060986	234	0.000443	1	8	'Z Z Z Z 0 0 0 0 Z 0 0 0 Z 0 0 Z 0 Z 0 0 	0.000000	0.000000	0.000000	0.000000	1.650367	1.650367	1.650367	1.650367	0.000000	1.650367	1.650367	1.650367	0.000000	1.650367	1.650367	0.000000	1.650367	0.000000	1.650367	1.650367	0.000000	0.246454	0.357951	0.191979	0.203617	
126000	-51.108718	909	0.000443	1	10	'Z 0 0 Z 0 0 0 Z Z 0 Z 0 Z Z 0 Z Z 0 0 Z 	0.000000	2.179763	2.179763	0.000000	2.179763	2.179763	2.179763	0.000000	0.000000	2.179763	0.000000	2.179763	0.000000	0.000000	2.179763	0.000000	0.000000	2.179763	2.179763	0.000000	0.052345	0.212237	0.337946	0.188764	0.208708	
127000	-50.400630	421	0.000443	1	8	'0 Z Z 0 Z 0 0 0 0 0 0 0 Z Z 0 0 Z Z 0 Z 	1.735219	0.000000	0.000000	1.735219	0.000000	1.735219	1.735219	1.735219	1.735219	1.735219	1.735219	1.735219	0.000000	0.000000	1.735219	1.735219	0.000000	0.000000	1.735219	0.000000	0.038387	0.286143	0.421063	0.164860	0.089546	
128000	-51.691236	222	0.000443	1	12	'Z Z Z Z Z 0 Z Z 0 Z 0 0 Z 0 0 Z Z 0 0 Z 	0.000000	0.000000	0.000000	0.000000	0.000000	2.235099	0.000000	0.000000	2.235099	0.000000	2.235099	2.235099	0.000000	2.235099	2.235099	0.000000	0.000000	2.235099	2.235099	0.000000	0.000000	0.166720	0.402739	0.233766	0.196775	
129000	-48.262993	627	0.000443	1	10	'0 Z Z 0 Z 0 0 Z 0 0 Z 0 Z Z 0 Z 0 Z 0 Z 	2.343750	0.000000	0.000000	2.343750	0.000000	2.343750	2.343750	0.000000	2.343750	2.343750	0.000000	2.343750	0.000000	0.000000	2.343750	0.000000	2.343750	0.000000	2.343750	0.000000	0.041392	0.257136	0.311457	0.264352	0.125663	
130000	-49.453107	6	0.000443	1	7	'0 0 0 Z 0 0 0 Z 0 0 Z 0 Z 0 0 Z Z 0 0 Z 	1.897844	1.897844	1.897844	0.000000	1.897844	1.897844	1.897844	0.000000	1.897844	1.897844	0.000000	1.897844	0.000000	1.897844	1.897844	0.000000	0.000000	1.897844	1.897844	0.000000	0.051053	0.221059	0.290034	0.263791	0.174063	
131000	-49.144960	141	0.000443	1	9	'Z 0 0 0 0 0 0 Z 0 0 Z 0 Z Z 0 Z Z Z 0 Z 	0.000000	2.260045	2.260045	2.260045	2.260045	2.260045	2.260045	0.000000	2.260045	2.260045	0.000000	2.260045	0.000000	0.000000	2.260045	0.000000	0.000000	0.000000	2.260045	0.000000	0.037986	0.344079	0.298349	0.256626	0.062959	
